DATASET,Index,WellID,Well Name,Loop,Channel,fps,version,HROI Change Intensity,Harmonic Intensity,Heart size,Intensity/Harmonic Intensity (top 5 %),Movement detection max,SNR,SNR Top 5%,Signal Intensity Top 5%,Signal intensity,Signal regional prominence,Start frame(movement),Stop frame(movement),empty frames,ground truth,Heartrate (BPM),error
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,32,WE00032,C008,LO001,CO6,24,v1.4(may22-dev),444.404,0.274,2764.000,69.141,8958.000,0.399,0.516,19.000,5.000,0.786,0.000,239.000,0.000,86.900,84,2.900
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,44,WE00044,D005,LO001,CO6,24,v1.4(may22-dev),817.496,0.122,7086.000,112.044,6917.000,0.388,0.494,14.000,3.000,0.918,0.000,239.000,0.000,261.800,259,2.800
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,50,WE00050,E002,LO001,CO6,24,v1.4(may22-dev),760.050,1.003,5892.000,18.585,4594.000,0.445,0.573,19.000,3.000,0.963,0.000,239.000,0.000,261.800,259,2.800
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,8,WE00008,A008,LO001,CO6,24,v1.4(may22-dev),749.262,0.050,2034.000,1840.527,5864.000,0.452,0.587,92.000,8.000,0.981,0.000,239.000,0.000,213.800,211,2.800
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,59,WE00059,E011,LO001,CO6,24,v1.4(may22-dev),314.890,0.029,382.000,92.194,2465.000,0.394,0.485,3.000,1.000,0.919,0.000,239.000,0.000,195.800,193,2.800
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,87,WE00023,B002,LO002,CO6,13,v1.4(may22-dev),573.838,0.231,5654.000,90.176,6879.000,0.406,0.603,21.000,4.000,0.955,0.000,129.000,0.000,166.200,169,2.800
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,94,WE00030,C006,LO002,CO6,13,v1.4(may22-dev),574.398,0.215,6708.000,138.864,7146.000,0.406,0.601,30.000,4.000,0.938,0.000,129.000,0.000,166.200,169,2.800
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,95,WE00031,C007,LO002,CO6,13,v1.4(may22-dev),765.055,0.287,4228.000,178.149,6568.000,0.351,0.481,51.000,8.000,0.733,0.000,129.000,0.000,166.200,169,2.800
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,67,WE00067,F006,LO001,CO6,24,v1.4(may22-dev),467.904,0.116,6975.000,176.668,8361.000,0.502,0.725,20.000,3.000,0.991,0.000,239.000,0.000,166.200,169,2.800
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,13,WE00013,B012,LO001,CO6,13,v1.4(may22-dev),540.082,0.428,7604.000,81.689,8528.000,0.420,0.623,35.000,5.000,0.910,0.000,129.000,0.000,159.800,157,2.800
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,47,WE00049,E001,LO001,CO6,13,v1.4(may22-dev),487.190,0.251,5830.000,91.916,7203.000,0.356,0.580,23.000,3.000,0.910,0.000,129.000,0.000,159.800,157,2.800
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,65,WE00068,F005,LO001,CO6,13,v1.4(may22-dev),937.271,0.572,5343.000,169.677,6781.000,0.473,0.728,97.000,13.000,0.961,0.000,129.000,0.000,159.800,157,2.800
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,66,WE00069,F004,LO001,CO6,13,v1.4(may22-dev),441.152,0.239,4195.000,48.999,5281.000,0.371,0.632,12.000,2.000,0.903,0.000,129.000,0.000,159.800,157,2.800
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,34,WE00051,E003,LO001,CO6,13,v1.4(may22-dev),587.013,0.180,1251.000,108.150,8816.000,0.383,0.489,20.000,4.000,0.905,0.000,129.000,0.000,159.800,157,2.800
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,53,WE00072,F001,LO001,CO6,13,v1.4(may22-dev),725.186,0.231,4278.000,158.568,10529.000,0.388,0.589,37.000,7.000,0.881,0.000,129.000,0.000,159.800,157,2.800
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,99,WE00035,C011,LO002,CO6,13,v1.4(may22-dev),501.924,0.246,1704.000,25.648,5289.000,0.352,0.499,6.000,2.000,0.903,0.000,129.000,0.000,159.800,157,2.800
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,154,WE00091,H006,LO002,CO6,13,v1.4(may22-dev),220.271,0.109,2189.000,15.780,6617.000,0.353,0.594,2.000,1.000,0.930,0.000,129.000,0.000,159.800,157,2.800
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,78,WE00092,H005,LO001,CO6,13,v1.4(may22-dev),342.765,0.234,4072.000,67.165,4022.000,0.337,0.470,16.000,3.000,0.751,0.000,129.000,0.000,105.800,103,2.800
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,132,WE00066,F007,LO002,CO6,13,v1.4(may22-dev),269.544,0.389,2265.000,17.372,1910.000,0.315,0.464,7.000,2.000,0.785,0.000,129.000,0.000,105.800,103,2.800
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,60,WE00074,G002,LO001,CO6,13,v1.4(may22-dev),493.936,0.648,3643.000,96.654,2720373.000,0.433,0.593,63.000,11.000,0.936,0.000,105.000,0.000,99.800,97,2.800
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,6,WE00006,A006,LO001,CO6,24,v1.4(may22-dev),526.633,13.839,5318.000,5.229,5897.000,0.563,0.792,72.000,11.000,0.952,0.000,238.000,0.000,94.200,97,2.800
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,67,WE00082,G010,LO001,CO6,13,v1.4(may22-dev),230.551,0.210,1796.000,26.195,1563.000,0.329,0.532,5.000,1.000,0.861,0.000,129.000,0.000,112.300,115,2.700
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,146,WE00081,G009,LO002,CO6,13,v1.4(may22-dev),179.540,4.057,6282.000,15.391,3174230.000,0.529,0.854,62.000,11.000,0.733,0.000,57.000,0.000,93.300,96,2.700
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,151,WE00086,H011,LO002,CO6,13,v1.4(may22-dev),408.596,2.029,5266.000,72.140,1707838.000,0.422,0.628,146.000,14.000,0.894,0.000,106.000,0.000,93.300,96,2.700
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,94,WE00094,H003,LO001,CO6,24,v1.4(may22-dev),466.753,0.129,4189.000,62.047,6785.000,0.350,0.462,8.000,3.000,0.802,0.000,239.000,0.000,93.300,96,2.700
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,3,WE00003,A003,LO001,CO6,24,v1.4(may22-dev),351.485,2.536,1221.000,5.654,4611.000,0.418,0.702,14.000,3.000,0.890,0.000,239.000,0.000,86.700,84,2.700
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,21,WE00021,B004,LO001,CO6,24,v1.4(may22-dev),384.468,0.845,1901.000,58.524,6970.000,0.428,0.607,49.000,6.000,0.961,0.000,239.000,0.000,86.700,84,2.700
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,70,WE00070,F003,LO001,CO6,24,v1.4(may22-dev),459.317,1.094,5113.000,43.764,5781.000,0.421,0.565,48.000,6.000,0.878,0.000,239.000,0.000,86.700,84,2.700
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,70,WE00070,F003,LO001,CO6,24,v1.4(may22-dev),493.720,0.688,5854.000,46.368,7699.000,0.391,0.538,32.000,6.000,0.846,0.000,239.000,0.000,86.700,84,2.700
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,59,WE00059,E011,LO001,CO6,24,v1.4(may22-dev),651.848,4.637,8331.000,24.090,7211.000,0.427,0.583,112.000,17.000,0.859,0.000,239.000,0.000,74.700,72,2.700
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,77,WE00077,G005,LO001,CO6,24,v1.4(may22-dev),472.388,0.029,2889.000,205.968,3689.000,0.365,0.582,6.000,1.000,0.525,0.000,239.000,0.000,237.700,235,2.700
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,81,WE00081,G009,LO001,CO6,24,v1.4(may22-dev),554.739,0.051,4830.000,324.591,4404.000,0.416,0.562,17.000,2.000,0.961,0.000,239.000,0.000,231.700,229,2.700
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,146,WE00083,G011,LO002,CO6,13,v1.4(may22-dev),554.219,0.313,4130.000,100.285,100560.000,0.462,0.727,31.000,5.000,0.882,0.000,126.000,0.000,175.700,173,2.700
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,15,WE00015,B010,LO001,CO6,24,v1.4(may22-dev),500.989,0.111,4457.000,172.302,5775.000,0.452,0.672,19.000,3.000,0.875,0.000,239.000,0.000,154.300,157,2.700
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,53,WE00053,E005,LO001,CO6,24,v1.4(may22-dev),603.446,0.047,2654.000,84.686,5893.000,0.352,0.435,4.000,1.000,0.653,0.000,239.000,0.000,255.600,253,2.600
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,62,WE00062,F011,LO001,CO6,24,v1.4(may22-dev),494.270,0.035,788.000,235.618,4570.000,0.366,0.466,8.000,1.000,0.826,0.000,239.000,0.000,255.600,253,2.600
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,63,WE00063,F010,LO001,CO6,24,v1.4(may22-dev),701.526,0.097,3399.000,134.229,4363.000,0.548,0.705,13.000,3.000,0.986,0.000,239.000,0.000,255.600,253,2.600
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,81,WE00081,G009,LO001,CO6,24,v1.4(may22-dev),463.287,0.035,6685.000,222.328,5336.000,0.519,0.714,8.000,1.000,0.995,0.000,239.000,0.000,255.600,253,2.600
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,43,WE00043,D006,LO001,CO6,24,v1.4(may22-dev),662.126,0.062,9367.000,205.514,6953.000,0.428,0.568,13.000,2.000,0.966,0.000,239.000,0.000,250.400,253,2.600
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,78,WE00078,G006,LO001,CO6,24,v1.4(may22-dev),430.863,0.152,13244.000,271.887,65699.000,0.578,0.816,41.000,5.000,0.955,0.000,148.000,0.000,250.400,253,2.600
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,42,WE00042,D007,LO001,CO6,24,v1.4(may22-dev),854.256,0.085,6010.000,182.351,6829.000,0.472,0.627,16.000,3.000,0.987,0.000,239.000,0.000,250.400,253,2.600
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,14,WE00014,B011,LO001,CO6,24,v1.4(may22-dev),921.629,0.076,6498.000,505.257,6966.000,0.397,0.503,39.000,5.000,0.938,0.000,239.000,0.000,231.600,229,2.600
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,70,WE00070,F003,LO001,CO6,24,v1.4(may22-dev),715.261,0.048,7991.000,983.296,12622.000,0.406,0.527,47.000,5.000,0.941,0.000,239.000,0.000,231.600,229,2.600
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,43,WE00043,D006,LO001,CO6,24,v1.4(may22-dev),497.849,0.066,6581.000,112.398,7214.000,0.482,0.655,7.000,2.000,0.984,0.000,239.000,0.000,226.400,229,2.600
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,34,WE00035,C011,LO001,CO6,13,v1.4(may22-dev),515.184,0.285,1975.000,54.551,6538.000,0.357,0.556,16.000,2.000,0.973,0.000,129.000,0.000,177.600,175,2.600
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,81,WE00087,H010,LO001,CO6,13,v1.4(may22-dev),763.443,5.017,4251.000,12.360,7048.000,0.473,0.742,62.000,8.000,0.919,0.000,129.000,0.000,177.600,175,2.600
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,29,WE00045,D004,LO001,CO6,13,v1.4(may22-dev),533.273,0.269,3969.000,48.769,5877.000,0.415,0.723,13.000,3.000,0.920,0.000,129.000,0.000,177.600,175,2.600
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,44,WE00044,D005,LO001,CO6,24,v1.4(may22-dev),352.182,0.042,621.000,68.693,1564.000,0.458,0.608,3.000,1.000,0.992,0.000,239.000,0.000,177.600,175,2.600
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,50,WE00065,F008,LO001,CO6,13,v1.4(may22-dev),289.998,1.251,3994.000,5.622,6357.000,0.325,0.468,7.000,2.000,0.630,0.000,129.000,0.000,106.400,109,2.600
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,80,WE00080,G008,LO001,CO6,24,v1.4(may22-dev),684.442,3.879,8309.000,35.064,7107.000,0.484,0.661,136.000,19.000,0.945,0.000,239.000,0.000,104.600,102,2.600
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,40,WE00040,D009,LO001,CO6,24,v1.4(may22-dev),379.586,1.342,1853.000,69.507,11053.000,0.584,0.689,93.000,10.000,0.991,0.000,239.000,0.000,98.600,96,2.600
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,66,WE00066,F007,LO001,CO6,24,v1.4(may22-dev),437.078,3.210,4000.000,14.033,4614.000,0.482,0.670,45.000,6.000,0.916,0.000,239.000,0.000,98.600,96,2.600
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,18,WE00018,B007,LO001,CO6,24,v1.4(may22-dev),388.891,0.544,5674.000,31.292,7856.000,0.441,0.658,17.000,3.000,0.912,0.000,239.000,0.000,98.600,96,2.600
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,42,WE00042,D007,LO001,CO6,24,v1.4(may22-dev),541.626,2.826,7138.000,10.332,7867.000,0.422,0.626,29.000,6.000,0.863,0.000,239.000,0.000,98.600,96,2.600
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,11,WE00023,B002,LO001,CO6,13,v1.4(may22-dev),348.431,0.416,5199.000,46.417,7650.000,0.421,0.627,19.000,4.000,0.931,0.000,129.000,0.000,94.400,97,2.600
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,16,WE00028,C004,LO001,CO6,13,v1.4(may22-dev),472.232,0.763,6653.000,105.420,8721.000,0.404,0.645,80.000,9.000,0.936,0.000,129.000,0.000,94.400,97,2.600
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,138,WE00072,F001,LO002,CO6,13,v1.4(may22-dev),426.602,0.238,3200.000,118.585,6095.000,0.381,0.505,28.000,6.000,0.862,0.000,129.000,0.000,94.400,97,2.600
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,48,WE00064,F009,LO001,CO6,13,v1.4(may22-dev),295.230,1.561,2663.000,10.159,5715.000,0.435,0.720,16.000,3.000,0.929,0.000,129.000,0.000,94.400,97,2.600
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,65,WE00065,F008,LO001,CO6,24,v1.4(may22-dev),822.858,0.124,8506.000,125.463,8586.000,0.489,0.691,16.000,3.000,0.982,0.000,239.000,0.000,285.500,283,2.500
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,18,WE00018,B007,LO001,CO6,24,v1.4(may22-dev),650.021,0.194,8348.000,153.334,6368.000,0.441,0.620,30.000,5.000,0.910,0.000,239.000,0.000,154.500,157,2.500
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,39,WE00052,E004,LO001,CO6,13,v1.4(may22-dev),309.352,0.172,9037.000,56.902,13203.000,0.453,0.745,10.000,2.000,0.960,0.000,129.000,0.000,153.500,151,2.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,24,WE00039,D010,LO001,CO6,13,v1.4(may22-dev),668.472,0.442,5518.000,67.927,8287.000,0.393,0.568,30.000,6.000,0.890,0.000,129.000,0.000,153.500,151,2.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,30,WE00046,D003,LO001,CO6,13,v1.4(may22-dev),562.785,0.269,5321.000,78.254,7794.000,0.441,0.638,21.000,4.000,0.951,0.000,129.000,0.000,153.500,151,2.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,105,WE00041,D008,LO002,CO6,13,v1.4(may22-dev),343.658,0.225,5549.000,46.278,5838.000,0.394,0.654,10.000,2.000,0.864,0.000,129.000,0.000,153.500,151,2.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,131,WE00067,F006,LO002,CO6,13,v1.4(may22-dev),386.272,0.228,5770.000,58.530,5101.000,0.454,0.761,13.000,3.000,0.899,0.000,129.000,0.000,153.500,151,2.500
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,8,WE00008,A008,LO001,CO6,13,v1.4(may22-dev),156.976,0.120,1277.000,10.611,1725977.000,0.347,0.550,1.000,1.000,0.942,0.000,105.000,0.000,153.500,156,2.500
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,5,WE00005,A005,LO001,CO6,24,v1.4(may22-dev),657.661,1.074,6172.000,41.700,8184.000,0.454,0.574,45.000,7.000,0.866,0.000,239.000,0.000,148.500,151,2.500
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,55,WE00055,E007,LO001,CO6,24,v1.4(may22-dev),213.961,0.071,763.000,20.618,1462.000,0.345,0.451,1.000,1.000,0.946,0.000,239.000,0.000,105.500,108,2.500
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,72,WE00091,H006,LO001,CO6,13,v1.4(may22-dev),409.943,0.558,3642.000,21.658,1977113.000,0.382,0.541,12.000,4.000,0.977,11.000,129.000,0.000,101.500,99,2.500
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,48,WE00048,D001,LO001,CO6,24,v1.4(may22-dev),497.280,0.370,2354.000,57.765,3665.000,0.299,0.420,21.000,4.000,0.402,0.000,239.000,0.000,99.500,102,2.500
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,10,WE00010,A010,LO001,CO6,24,v1.4(may22-dev),423.330,0.446,3760.000,74.654,2244.000,0.406,0.538,33.000,7.000,0.733,0.000,239.000,0.000,98.500,96,2.500
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,52,WE00052,E004,LO001,CO6,24,v1.4(may22-dev),415.664,0.752,6360.000,13.956,5539.000,0.398,0.594,10.000,3.000,0.697,0.000,239.000,0.000,98.500,96,2.500
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,51,WE00051,E003,LO001,CO6,24,v1.4(may22-dev),614.088,0.947,4932.000,48.086,7145.000,0.412,0.519,46.000,11.000,0.883,0.000,239.000,0.000,93.500,96,2.500
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,43,WE00043,D006,LO001,CO6,24,v1.4(may22-dev),285.616,0.100,2187.000,68.306,3780.000,0.346,0.451,7.000,2.000,0.859,0.000,239.000,0.000,93.500,96,2.500
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,29,WE00029,C005,LO001,CO6,24,v1.4(may22-dev),402.076,0.713,1924.000,37.716,3626.000,0.483,0.609,27.000,6.000,0.964,0.000,239.000,0.000,92.500,90,2.500
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,64,WE00064,F009,LO001,CO6,24,v1.4(may22-dev),347.274,2.583,2544.000,14.743,4523.000,0.461,0.694,38.000,6.000,0.814,0.000,239.000,0.000,92.500,90,2.500
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,74,WE00074,G002,LO001,CO6,24,v1.4(may22-dev),366.230,0.771,3722.000,12.165,5218.000,0.450,0.648,9.000,2.000,0.798,0.000,239.000,0.000,92.500,90,2.500
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,75,WE00075,G003,LO001,CO6,24,v1.4(may22-dev),559.676,0.045,8282.000,160.599,7333.000,0.499,0.679,7.000,1.000,0.963,0.000,239.000,0.000,249.400,247,2.400
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,30,WE00030,C006,LO001,CO6,24,v1.4(may22-dev),515.489,0.223,1634.000,21.395,3492.000,0.483,0.673,5.000,1.000,0.996,0.000,239.000,0.000,225.400,223,2.400
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,57,WE00060,E012,LO001,CO6,13,v1.4(may22-dev),647.349,0.472,959.000,11.979,6762.000,0.302,0.403,6.000,2.000,0.869,0.000,129.000,0.000,172.600,175,2.400
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,63,WE00066,F007,LO001,CO6,13,v1.4(may22-dev),670.945,0.470,2660.000,37.165,7207.000,0.369,0.527,17.000,3.000,0.955,0.000,129.000,0.000,172.600,175,2.400
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,89,WE00025,C001,LO002,CO6,13,v1.4(may22-dev),370.285,0.910,1433.000,5.125,9731.000,0.352,0.552,5.000,1.000,0.827,0.000,129.000,0.000,172.600,175,2.400
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,100,WE00036,C012,LO002,CO6,13,v1.4(may22-dev),806.430,1.565,3901.000,21.337,11023.000,0.490,0.678,33.000,6.000,0.955,0.000,129.000,0.000,172.600,175,2.400
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,10,WE00022,B003,LO001,CO6,13,v1.4(may22-dev),267.701,0.202,5670.000,23.440,6659.000,0.373,0.657,5.000,1.000,0.875,0.000,129.000,0.000,147.400,145,2.400
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,61,WE00075,G003,LO001,CO6,13,v1.4(may22-dev),206.282,0.150,1309.000,20.608,5500.000,0.344,0.554,3.000,1.000,0.872,0.000,129.000,0.000,111.400,109,2.400
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,107,WE00038,D011,LO002,CO6,13,v1.4(may22-dev),218.981,0.358,4667.000,46.289,3272243.000,0.390,0.665,17.000,3.000,0.853,0.000,99.000,0.000,107.600,110,2.400
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,4,WE00016,B009,LO001,CO6,13,v1.4(may22-dev),429.715,0.428,5110.000,63.512,5308.000,0.435,0.634,27.000,6.000,0.937,0.000,129.000,0.000,100.600,103,2.400
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,26,WE00039,D010,LO001,CO6,13,v1.4(may22-dev),289.161,0.218,2491.000,29.711,6248.000,0.361,0.539,6.000,2.000,0.784,0.000,129.000,0.000,87.400,85,2.400
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,1,WE00001,A001,LO001,CO6,24,v1.4(may22-dev),520.869,7.856,2172.000,8.277,4511.000,0.583,0.725,65.000,12.000,0.983,0.000,239.000,0.000,80.400,78,2.400
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,61,WE00061,F012,LO001,CO6,24,v1.4(may22-dev),596.287,0.054,2275.000,81.694,6117.000,0.379,0.455,4.000,1.000,0.728,0.000,239.000,0.000,256.700,259,2.300
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,64,WE00064,F009,LO001,CO6,24,v1.4(may22-dev),399.009,0.090,18360.000,630.899,93636.000,0.488,0.803,57.000,5.000,0.834,0.000,183.000,0.000,249.700,252,2.300
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,67,WE00067,F006,LO001,CO6,24,v1.4(may22-dev),516.659,0.039,1944.000,266.802,7191.000,0.559,0.679,10.000,2.000,0.995,0.000,239.000,0.000,232.700,235,2.300
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,7,WE00007,A007,LO001,CO6,24,v1.4(may22-dev),452.093,0.105,6449.000,87.013,12757.000,0.414,0.615,9.000,2.000,0.886,0.000,239.000,0.000,226.700,229,2.300
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,33,WE00033,C009,LO001,CO6,24,v1.4(may22-dev),465.706,0.085,5566.000,108.505,4748.000,0.387,0.511,9.000,2.000,0.926,0.000,239.000,0.000,171.300,169,2.300
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,88,WE00088,H009,LO001,CO6,24,v1.4(may22-dev),464.392,0.071,7570.000,416.839,6919.000,0.473,0.706,29.000,3.000,0.993,0.000,239.000,0.000,171.300,169,2.300
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,14,WE00014,B011,LO001,CO6,24,v1.4(may22-dev),489.075,0.061,5474.000,509.078,4870.000,0.530,0.696,31.000,4.000,0.975,0.000,239.000,0.000,160.700,163,2.300
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,51,WE00051,E003,LO001,CO6,24,v1.4(may22-dev),634.774,0.247,6335.000,104.300,5521.000,0.453,0.652,26.000,4.000,0.948,0.000,239.000,0.000,160.700,163,2.300
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,58,WE00058,E010,LO001,CO6,24,v1.4(may22-dev),828.316,0.143,6992.000,446.448,8315.000,0.633,0.852,64.000,11.000,0.980,0.000,239.000,0.000,160.700,163,2.300
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,75,WE00079,G007,LO001,CO6,13,v1.4(may22-dev),522.857,0.209,3109.000,128.129,5756.000,0.347,0.524,27.000,4.000,0.932,0.000,129.000,0.000,154.700,157,2.300
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,1,WE00013,B012,LO001,CO6,13,v1.4(may22-dev),415.398,0.235,3056.000,49.119,5493.000,0.395,0.662,12.000,2.000,0.870,0.000,129.000,0.000,154.700,157,2.300
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,18,WE00033,C009,LO001,CO6,13,v1.4(may22-dev),744.611,0.373,4332.000,96.266,6275.000,0.377,0.577,36.000,6.000,0.816,0.000,129.000,0.000,154.700,157,2.300
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,19,WE00034,C010,LO001,CO6,13,v1.4(may22-dev),762.713,0.146,2504.000,715.989,8044.000,0.589,0.831,104.000,16.000,0.992,0.000,129.000,0.000,154.700,157,2.300
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,91,WE00027,C003,LO002,CO6,13,v1.4(may22-dev),317.952,0.120,4259.000,35.804,3249119.000,0.332,0.468,4.000,1.000,0.699,0.000,124.000,0.000,154.700,157,2.300
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,25,WE00038,D011,LO001,CO6,13,v1.4(may22-dev),330.135,0.281,3767.000,88.851,2822.000,0.375,0.598,25.000,4.000,0.887,0.000,129.000,0.000,106.700,109,2.300
